display_taxon	CGV013	CGV001	CGV032	CGV002	CGV008	CGV020	CGV014	CGV037	CGV016	CGV029	CGV027	CGV046	CGV081	CGV005	CGV034	CGV009	CGV102	CGV043	CGV045	CGV004	CGV021	CGV083	CGV022	CGV025	CGV011	CGV018	CGV031	CGV040	CGV035	CGV069	CGV010	CGV50	CGV003	CGV006	CGV028	CGV047	CGV095	CGV097	CGV066	CGV033	CGV062	CGV038	CGV007	CGV017	CGV60	CGV015	CGV012	CGV024	CGV019	CGV030	CGV026	CGV088	CGV023	CGV089	CGV105
Mobiluncus mulieris	2.9581514215738474	0.0	0.016915703411333523	0.02242253015830306	0.0	0.0	0.0	0.021452322213879653	0.0315840621963071	0.0	0.0	0.23866348448687352	0.0	0.007809652730775238	0.0	0.06724253866445973	0.0	0.0	0.0	0.037181100560576594	0.018667164457718873	0.0	0.008849949112792601	0.0	0.05140314522994875	0.0	0.0	0.0	0.012595053292819246	37.91410065831386	1.0	0.0	0.84985835694051	0.0	0.0	0.0	0.011734334663224596	0.12342631449024932	0.016663096003237402	0.0	0.01637541815799939	0.0	0.0	0.0	0.0	10.836414048059149	0.0	0.0	0.0	0.0	0.0	0.018830815583546053	0.0	0.0	0.01771385045967442
Aerococcus christensenii	0.9924395698008731	0.033939393939393936	0.008457851705666762	0.01793802412664245	0.0	0.0026236734051345288	0.022975301550832855	0.005363080553469913	0.021865889212827987	1.512892717133234	0.020689106389750935	0.10607265977194379	0.16570008285004142	0.006508043942312699	0.0	0.0	0.0108937208592967	0.0	0.0	0.0	0.0	0.0	0.0	0.012479876199628101	0.30199347822594896	2.731743992982676	0.11607849944130441	0.4721171245270604	0.0	0.07432575918454025	0.0	0.0	0.0	0.5681818181818182	6.822075439934245	3.867221879228132	0.4419932723147931	0.5607081143985613	1.0807207979242544	8.928375802458316	3.932439703370997	0.04635352286773795	0.005994005994005994	4.659067435353326	4.787917737789203	0.6287958806443095	0.5166685880170616	0.0	0.18797451358543077	2.2628070783630894	0.01167815018101133	0.119261832029125	0.8216917041431442	0.6331511445424536	0.2107948204701256
Amygdalobacter nucleatus	0.15120860398253647	0.02909090909090909	0.0	0.0	0.0	0.0	0.011487650775416428	0.013407701383674782	0.0	0.011963263578304162	0.011140288056019734	0.07955449482895784	0.0	0.011714479096162857	0.003943839722353684	0.02586251487094605	0.026144930062312083	0.0	0.043493389004871263	0.011440338634023568	0.007000186671644577	0.0	0.0	0.006239938099814051	0.42246959985864135	0.008353957165084636	3.5854153332103844	0.17601579207106433	0.004723144984807217	0.950307921002336	0.0	2.6923076923076925	0.0	0.0	0.010893138313148018	0.01313594388324773	1.4628803880153327	1.3118453997249357	0.0071413268585303145	0.013146074801165619	1.5346106159496573	0.03605274000824062	0.005994005994005994	2.2647462019492592	0.08568980291345331	2.0382228677053074	4.348190611932634	0.08144796380090498	4.836071576788809	0.8934621263453145	3.737008057923625	2.468929154287149	2.026121902210315	3.187401915688078	1.1106584238215862
Peptoniphilus harei	0.46640400383345754	0.009696969696969697	0.0	0.0	0.0	0.0	0.009190120620333142	0.0	0.0	0.48037104522113633	0.007957348611442667	0.05303632988597189	0.0	0.5076274275003905	0.0	0.031035017845135262	0.006536232515578021	0.0	0.0	0.0	0.011666977786074296	0.0	0.0	0.0	0.012850786307487188	0.007309712519449056	0.18225409258073966	0.003290014805066623	0.12752491458979487	2.8535782544064556	0.0	1.5384615384615385	0.0	0.5681818181818182	4.677117477545281	17.56407056629054	0.0	0.21158796769757027	0.0	0.17089897241515303	0.09357381804571081	0.030902348578491962	0.0	0.009389495032957128	0.1178234790059983	0.0	0.033536297802324484	4.51131221719457	0.1952981959329151	0.014181938513417688	0.002595144484669184	0.0	0.4939718687206966	0.012175983548893338	0.593413990399093
Nanoperiomorbus sp004136275	1.9188584815248642	0.0	0.011277135607555682	0.02690703618996368	0.0	0.0	0.0068925904652498565	0.00804462083020487	0.017006802721088433	0.0036810041779397422	0.0	0.18562715460090162	0.0	0.005206435153850159	0.0	0.04138002379351368	0.0	0.0	0.0	0.0	0.007000186671644577	0.0	0.008849949112792601	0.0	0.006425393153743594	0.0	0.0	0.0	0.0	0.4167551497133149	0.0	1.9230769230769231	1.9830028328611897	0.0	0.002970855903585823	0.007881566329948637	8.710787765000392	19.585992876538423	0.0	0.0	0.0	0.0	0.0	0.0	0.09640102827763496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prevotella timonensis	0.010648493238206793	0.0	0.011277135607555682	0.0	0.0	0.0	0.0	0.0	0.0	0.03957079491285223	0.0	0.15910898965791567	0.4971002485501243	0.4230228562503254	0.0	0.02069001189675684	0.004357488343718681	0.023310023310023312	0.0	0.0	0.0	0.0	0.0	0.0	0.017669831172794886	0.010442446456355794	5.106369129628224	0.0	0.23930601256356565	0.021235931195582928	0.0	1.153846153846154	0.0	0.0	4.118596567671147	0.24564215061673259	0.0	0.5183905208590471	0.0	0.021910124668609365	0.02105410906028493	0.01802637000412031	0.0	0.03755798013182851	0.0	0.0	3.3504857523134803	3.233031674208145	3.0185777408881185	0.031515418918705976	1.5324328181971532	1.5378499393229277	0.4712467706439575	0.11093673900102818	0.0
Anaerococcus prevotii	0.2576935363646044	0.02909090909090909	0.0	0.02242253015830306	0.0	0.0	0.018380241240666284	0.0	0.0	0.24478677783299285	0.011140288056019734	0.0	0.0	1.9784453584630606	0.009202292685491928	0.0	0.0108937208592967	0.03496503496503497	0.10438413361169101	0.031460931243564805	0.0	0.0	0.0	0.0	0.03373331405715387	0.0	0.3449809609564	0.026320118440532985	1.1162365980761055	0.8414737736249736	0.0	0.0	0.0	0.3787878787878788	2.949069626959527	10.349810185610888	0.0	0.05642345805268541	0.0	0.0482022742709406	0.009357381804571081	0.0	0.0	2.5220183658522846	0.16066838046272494	0.0	0.0	0.4638009049773756	0.27707931547982323	0.16072863648540048	0.0	0.0	0.00478423117405033	0.17858109205043562	0.6518696969160186
Parvimonas sp001552895	2.185070812480034	0.0	0.0	0.0	0.0	0.0052473468102690575	0.0068925904652498565	0.0	0.017006802721088433	0.010122761489334291	0.0031829394445770666	0.10607265977194379	0.16570008285004142	0.006508043942312699	0.0	0.02069001189675684	0.006536232515578021	0.0	0.0	0.01430042329252946	0.011666977786074296	0.0	0.0	0.0	0.31484426453343617	0.0	2.439818179845735	0.22865602895213027	0.0	0.7379486090465067	0.0	0.0	0.0	0.0	0.0	0.7605711508400436	1.4550574982398499	1.8408153189688612	0.385631650360637	0.0	0.6760708353802606	0.0	0.003996003996003996	2.339862162212916	0.0	0.0	0.7828629518230122	0.006787330316742082	2.475404633449698	0.6350356912119254	0.0	1.027325605724568	1.08841259209645	0.004058661182964446	1.2559119975909163
Sneathia sanguinegens	0.26834202960281117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014724016711758969	0.0	0.0	0.0	0.0	0.0	0.031035017845135262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16706022199733347	0.008353957165084636	1.346293624361297	0.026320118440532985	0.0	0.06636228498619665	0.0	0.0	0.0	0.0	0.0	0.03152626531979455	0.25033247281545806	1.59043622386007	0.0	0.019719112201748427	0.37663461763398604	0.0	0.0	0.007511596026365702	0.053556126820908316	0.0	0.6623418815959086	0.0	0.0	0.015757709459352988	10.040614011185072	2.3078210654056996	0.8492010333939336	0.008117322365928893	1.7784705861513115
Finegoldia magna H	0.012778191885848153	0.0	0.0	0.05829857841158796	0.0	0.014430203728239908	0.018380241240666284	0.00804462083020487	0.0	0.9368155632856643	0.019097636667462402	0.0	0.24855012427506215	1.541104805539647	0.009202292685491928	0.0	0.017429953374874723	0.05827505827505827	0.03479471120389701	0.0	0.0	0.0	0.013274923669188903	0.00374396285988843	0.012850786307487188	0.007309712519449056	0.004339383156684277	0.0	0.33219453059810755	0.09025270758122744	0.6666666666666667	0.0	0.0	0.0	1.5973301908279776	7.3902820287151725	0.011734334663224596	0.0	0.0071413268585303145	0.6310115904559497	0.009357381804571081	0.015451174289245981	0.5954045954045954	0.01314529304613998	0.032133676092544985	0.003300765777660417	0.0052400465316132004	4.622171945701357	0.32224202328930984	0.0031515418918705977	0.005190288969338368	0.008369251370464912	0.0035881733805377476	0.0	0.0
Prevotella bivia	0.0	0.0	0.0	0.0	0.0	0.0	0.013785180930499713	0.0	0.0	0.6515377394953343	0.0	0.0	0.0	0.5883271723850679	0.0	0.0	0.008714976687437362	0.0	0.0	0.0	0.0	0.0	0.006637461834594452	0.0	0.0	0.0	0.04664836893435598	0.0	0.0031487633232048116	0.0	0.0	0.0	0.0	0.0	4.291896495380319	5.3213708671036555	0.01955722443870766	0.0	0.0	1.4701693652636885	0.0	0.030902348578491962	0.9430569430569431	1.8985558956639312	0.26778063410454156	0.0	0.24418616837317514	2.6085972850678734	0.012206137245807193	0.007878854729676494	0.05709317866272205	0.07950788801941666	0.0	0.03246928946371557	0.0
Sneathia vaginalis	0.647428388882973	0.0	0.0	0.0	0.0	0.0052473468102690575	0.018380241240666284	0.018770781937144695	0.0	0.0	0.006365878889154133	0.21214531954388757	0.0	0.018222523038475557	0.0	0.0	0.008714976687437362	0.046620046620046623	0.0	0.0	0.011666977786074296	0.0	0.0	0.00998390095970248	0.09798724559458981	0.0	5.026090541229564	0.026320118440532985	0.006297526646409623	0.04778084519006159	0.0	1.9230769230769231	0.0	0.0	0.013863994216733842	0.009195160718273412	0.15645779550966127	0.26801142575025566	0.033326192006474804	0.0	0.2924181813928463	0.0	0.011988011988011988	0.0	0.0	0.016503828888302086	1.9734015238055316	1.402714932126697	1.5282083831750604	0.5830352499960606	0.010380577938676736	0.7197556178599824	1.309683283896278	0.014881757670869635	0.8874639080296884
Veillonella montpellierensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010122761489334291	0.01750616694517387	0.0	0.0	13.544541052741188	0.0	0.01034500594837842	0.0	0.3962703962703963	0.0	0.025740761926553026	0.0	0.0	0.0	0.0	0.019276179461230784	0.0	0.0	0.006580029610133246	0.012595053292819246	0.010617965597791464	0.0	0.0	0.0	0.0	0.0	0.8012925768781116	0.0	0.0	0.009521769144707088	0.1446068228128218	0.0	0.028327152863617637	0.0	0.007511596026365702	0.1178234790059983	0.0	0.0	1.4864253393665159	0.0	0.0	0.0	0.0	0.0	0.0	0.00885692522983721
Bacteroides uniformis	0.040464274305185816	0.07272727272727272	0.022554271215111363	0.04932956634826674	0.05293806246691372	0.010494693620538115	0.013785180930499713	0.0	0.05102040816326531	0.028527782379033	0.01750616694517387	0.26518164942985945	0.7456503728251864	0.006508043942312699	0.02103381185255298	0.03620752081932447	0.017429953374874723	0.17482517482517482	0.052192066805845504	0.037181100560576594	0.0	0.010905918278319035	0.030974821894774105	0.021215789539367768	0.028914269191846174	0.012530935747626955	0.03471506525347422	0.016450074025333113	0.01102067163121684	0.010617965597791464	2.0	4.230769230769231	4.2492917847025495	2.272727272727273	0.020795991325100762	0.010508755106598185	0.027380114214190725	0.06347639030927107	0.028565307434121258	0.028483162069192172	0.03509018176714155	0.05407911001236094	0.017982017982017984	0.02065688907250568	0.0	0.0	0.011528102369549043	0.018099547511312215	0.008544296072065034	0.015757709459352988	0.022058728119688065	0.018830815583546053	0.017940866902688736	0.025704854158774822	0.014171080367739536
Agathobacter sp900543445	0.027686082419337666	0.10666666666666667	0.05074711023400056	0.0717520965065698	0.03025032140966498	0.014430203728239908	0.02986789201608271	0.0	0.0413022351797862	0.015644267756243904	0.03660380361263627	0.0	0.6628003314001657	0.010412870307700318	0.019719198611768417	0.031035017845135262	0.013072465031156041	0.16317016317016317	0.09568545581071677	0.0343210159020707	0.014000373343289154	0.0	0.0	0.01372786381959091	0.02248887603810258	0.015663669684533692	0.022781761572592457	0.018095081427866425	0.009446289969614434	0.0	3.3333333333333335	1.9230769230769231	2.8328611898017	2.6515151515151514	0.009902853011952744	0.01313594388324773	0.04693733865289838	0.05289699192439257	0.014282653717060629	0.0	0.01403607270685662	0.033477544293366295	0.015984015984015984	0.01690109105932283	0.0	0.013203063110641669	0.011528102369549043	0.009049773755656108	0.0	0.0	0.02076115587735347	0.02092312842616228	0.0	0.01894041885383408	0.0
Lactobacillus mulieris	0.08731764455329571	0.1890909090909091	0.2650126867775585	0.0	0.0	0.0	0.23434807581849512	0.13407701383674783	4.470359572400389	0.6855870281412769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22594668802196544	0.0	0.1987300664049246	1.0929687154298862	0.8636074330142645	0.04337140378776926	0.235999289913641	0.041224139988500635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7012987012987013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gemella asaccharolytica	0.4919603876051538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1352769035392855	0.0	0.0	0.33140016570008285	0.04295309001926381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09316820072928213	0.0031327339369067388	0.09655127523622517	0.0	0.0	0.4247186239116585	0.0	0.0	0.0	0.0	1.5507867816717997	3.785779027151996	0.03911444887741532	0.1974821031843989	0.0	0.0	0.011696727255713852	0.0	0.0	0.8525661489925072	0.8461868037703513	0.0	0.12052107022710362	0.0	0.5944388838708102	0.41442775878098354	0.014273294665680513	0.3075699878645855	0.11242943259018275	0.09470209426917041	0.1930809700104512
Collinsella aerofaciens H	0.040464274305185816	0.05818181818181818	0.031012122920778123	0.05381407237992736	0.06050064281932996	0.02623673405134529	0.02527283170591614	0.013407701383674782	0.03401360544217687	0.023926527156608323	0.03501233389034774	0.42429063908777515	0.579950289975145	0.013016087884625398	0.02892149129726035	0.02069001189675684	0.023966185890452744	0.2680652680652681	0.07828810020876827	0.01716050795103535	0.014000373343289154	0.00969414958072803	0.026549847338377806	0.01123188857966529	0.030520617480282074	0.010442446456355794	0.01735753262673711	0.009870044415199869	0.00787190830801203	0.021235931195582928	2.0	1.9230769230769231	1.13314447592068	3.0303030303030303	0.028718273734662958	0.007881566329948637	0.035203003989673784	0.08110872095073526	0.014282653717060629	0.0241011371354703	0.01637541815799939	0.028327152863617637	0.053946053946053944	0.030046384105462808	0.06426735218508997	0.028056509110113547	0.020960186126452802	0.006787330316742082	0.012206137245807193	0.014181938513417688	0.015570866908015105	0.027200066954010966	0.02272509807673907	0.02029330591482223	0.03011354578144651
Faecalibacterium prausnitzii	0.01703758918113087	0.0	0.0	0.0	0.04537548211449747	0.0	0.0	0.021452322213879653	0.03644314868804665	0.016564518800728838	0.0	0.31821797931583135	0.0	0.0	0.0	0.0	0.0	0.0	0.09568545581071677	0.0343210159020707	0.014000373343289154	0.0	0.017699898225585202	0.0	0.0	0.01670791433016927	0.0	0.0	0.0	0.0	0.0	2.307692307692308	5.382436260623229	1.5151515151515151	0.015844564819124392	0.019703915824871594	0.0	0.0	0.0	0.0	0.0	0.05150391429748661	0.0	0.0	0.053556126820908316	0.008251914444151043	0.0	0.0	0.019529819593291507	0.014181938513417688	0.014273294665680513	0.0	0.008372404554588077	0.0	0.010628310275804652
Peptostreptococcus anaerobius	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005521506266909613	0.0031829394445770666	0.0	0.0	0.018222523038475557	0.003943839722353684	0.0	0.0	0.0	0.017397355601948505	0.0	0.0	0.0	0.0	0.0	0.003212696576871797	0.0	0.003254537367513208	0.0	0.05195459483287939	0.355701847526014	0.0	0.0	0.0	0.0	3.457085986472703	3.4757707515073495	0.0	0.007052932256585676	0.0	2.024495519379505	0.0	0.03605274000824062	0.04395604395604395	0.0	0.032133676092544985	0.0	0.05659250254142256	0.027149321266968326	0.1464736469496863	0.0	0.0	0.0	0.0035881733805377476	0.0	0.0
Prevotella denticola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5681818181818182	0.003961141204781098	0.07618847452283684	0.0	0.0	0.0	0.18185403474945772	0.0	0.0	8.195804195804197	0.005633697019774277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Limosilactobacillus reuteri	0.07028005537216483	0.15515151515151515	0.8034959120383424	0.3677294945961702	0.0	0.06821550853349775	0.0	1.3273624369838035	0.9548104956268221	0.0	0.0	0.0	0.0	0.11844639975009111	0.0	0.0	0.0	0.08158508158508158	0.0	1.2069557258894863	0.0	0.0	0.12832426213549272	2.5109510913651736	0.2120379740735386	0.18900828086003987	0.007593920524197485	0.0	0.07242155643371066	0.0	0.0	0.0	0.0	0.0	0.039611412047810976	0.05648455869796524	0.0	0.0	0.0	0.1971911220174843	0.0	0.13391017717346518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008369251370464912	0.0	0.0027057741219762973	0.0
Dialister micraerophilus	0.28112022148865934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36902066883845913	0.0	0.0	0.0	0.14187535794241682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04483544181086714	0.0	0.0	0.027307920903410277	0.45842339943401944	0.38403540936655856	0.0888303997367988	0.0	0.03185389679337439	0.0	0.0	0.0	0.0	0.3198621522860736	0.27585482154820234	0.10560901196902137	0.12342631449024932	0.0928372491608941	0.7975285379373809	0.15907549067770838	0.20601565718994644	1.3566433566433567	0.353045013239188	0.7176520994001714	0.09737259044098232	0.4265397876733145	0.6063348416289592	0.28318238410272684	0.1638801783772711	0.08953248472108685	0.04393856969494079	0.11242943259018275	0.15017046376968451	0.12399695321772093
